,id,latitude,longitude,neighbourhood_cleansed,review_scores_location,host_location,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,instant_bookable,license,minimum_nights,maximum_nights,host_is_superhost,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_identity_verified,host_listings_count,host_about,host_verifications,price,availability_30,availability_60,availability_90,availability_365,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,calendar_updated,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_value,reviews_per_month,first_review,last_review,estimated_occupancy_l365d,estimated_revenue_l365d
4050,1345180827271165604,42.3149831351623,-71.06490316227483,Dorchester,,"Boston, MA",Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Essentials"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Paid washer \u2013 In building"", ""Paid dryer \u2013 In building"", ""Dining table"", ""Room-darkening shades"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Bed linens"", ""Microwave"", ""Shampoo"", ""Body soap"", ""Refrigerator"", ""Fire extinguisher"", ""TV"", ""Lock on bedroom door"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Shower gel"", ""Conditioner"", ""Wifi"", ""Hangers"", ""Central heating"", ""Coffee maker: drip coffee maker"", ""Stove""]",f,,29,365,f,2020-10-28,within an hour,100%,94%,t,295,Teacher,"['email', 'phone']",$64.00,0,0,0,141,29.0,365.0,t,,0,0,0,,,,,,,,,,0,0.0
4051,1345369175991355280,42.32829,-71.11047,Jamaica Plain,5.0,"Boston, MA",Entire rental unit,Entire home/apt,6,2.0,2 baths,2.0,3.0,"[""Washer"", ""Clothing storage: closet and dresser"", ""Air conditioning"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Bidet"", ""Elevator"", ""Hot water kettle"", ""BBQ grill"", ""Free dryer \u2013 In unit"", ""Dining table"", ""Oven"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Bed linens"", ""Microwave"", ""Shampoo"", ""Hair dryer"", ""Body soap"", ""Freezer"", ""Refrigerator"", ""Pets allowed"", ""TV"", ""Dishwasher"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Gym in building"", ""Exercise equipment"", ""Coffee maker: Keurig coffee machine"", ""Conditioner"", ""Iron"", ""Wifi"", ""Pool"", ""Hangers"", ""Paid parking on premises"", ""Central heating"", ""Stove"", ""Bathtub"", ""Blender""]",t,STR-075524,29,365,f,2017-12-23,within an hour,92%,78%,t,134,,['phone'],$611.00,30,60,90,270,29.0,1125.0,t,,3,3,1,4.67,4.67,4.67,4.67,5.0,4.33,1.1,2025-03-30,2025-06-02,174,106314.0
4052,1345740608885390014,42.32528651916749,-71.090179878617,Roxbury,5.0,,Entire rental unit,Entire home/apt,6,1.5,1.5 baths,3.0,4.0,"[""Wine glasses"", ""Essentials"", ""Private entrance"", ""Washer"", ""Clothing storage: closet and dresser"", ""Air conditioning"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Free dryer \u2013 In unit"", ""Dining table"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Bed linens"", ""Microwave"", ""Shampoo"", ""Hair dryer"", ""Body soap"", ""Freezer"", ""Refrigerator"", ""Single oven"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Fire extinguisher"", ""TV"", ""Dishwasher"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Coffee maker: Keurig coffee machine"", ""Gas stove"", ""Conditioner"", ""Wifi"", ""Outdoor dining area"", ""Toaster"", ""First aid kit"", ""Hangers"", ""Central heating"", ""Exterior security cameras on property"", ""Portable fans"", ""Free street parking""]",t,STR-576017,2,7,f,2022-03-16,within an hour,100%,100%,f,2,,"['email', 'phone']",$215.00,19,43,57,57,2.0,7.0,t,,4,4,2,5.0,5.0,5.0,5.0,5.0,5.0,2.61,2025-05-05,2025-05-31,24,5160.0
4053,1345877517659431941,42.3486,-71.14702,Brighton,5.0,,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Wine glasses"", ""Essentials"", ""Private entrance"", ""Washer"", ""Patio or balcony"", ""EV charger"", ""Mini golf"", ""Air conditioning"", ""Smoke alarm"", ""Baking sheet"", ""Dedicated workspace"", ""Dishes and silverware"", ""Bikes"", ""Paid parking off premises"", ""Elevator"", ""Ping pong table"", ""Clothing storage"", ""Coffee"", ""Self check-in"", ""Pool table"", ""BBQ grill"", ""Dining table"", ""Oven"", ""Room-darkening shades"", ""Long term stays allowed"", ""Building staff"", ""Fire pit"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Bed linens"", ""Microwave"", ""Shampoo"", ""Hair dryer"", ""Sun loungers"", ""Body soap"", ""Freezer"", ""Gym"", ""Refrigerator"", ""Extra pillows and blankets"", ""Outdoor furniture"", ""Fire extinguisher"", ""Ethernet connection"", ""TV"", ""Dishwasher"", ""Dryer"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Exercise equipment"", ""Coffee maker: Keurig coffee machine"", ""Shower gel"", ""Heating"", ""Conditioner"", ""Iron"", ""Wifi"", ""Toaster"", ""First aid kit"", ""Hangers"", ""Outdoor dining area"", ""Pool"", ""Paid parking on premises"", ""Single level home"", ""Stove"", ""Blender"", ""Free street parking""]",t,STR-587351,1,365,t,2021-07-30,within an hour,100%,99%,t,38,Hey there! We run a healthcare company. We are also very proud to work with non-profits in our area to provide our community with much needed access to our surrounding hospitals and care centers. Please let me know if you’re traveling for medical needs! Community healthcare runs deep in our DNA and all stays support our non-profit partners! We hope you enjoy your time! Your stays are what makes Our House a home for all.,"['email', 'phone']",$275.00,12,42,72,347,2.6,1125.0,t,,15,15,2,4.87,4.93,5.0,4.67,5.0,4.93,3.28,2025-02-03,2025-05-31,90,24750.0
4054,1346468315974613995,42.347,-71.08089,Back Bay,,"New York, NY",Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""Essentials"", ""Patio or balcony"", ""Air conditioning"", ""Smoke alarm"", ""Dishes and silverware"", ""Cleaning available during stay"", ""Clothing storage"", ""Coffee"", ""Paid washer \u2013 In building"", ""Hot water kettle"", ""Paid dryer \u2013 In building"", ""Dining table"", ""Oven"", ""Carbon monoxide alarm"", ""Bed linens"", ""Microwave"", ""Shampoo"", ""TV with standard cable"", ""Hair dryer"", ""Gym"", ""Refrigerator"", ""Pets allowed"", ""Extra pillows and blankets"", ""Dishwasher"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Exercise equipment"", ""Shower gel"", ""Heating"", ""Conditioner"", ""Iron"", ""Wifi"", ""Toaster"", ""Hangers"", ""Stove"", ""Coffee maker""]",t,,32,270,f,2014-10-14,within an hour,100%,99%,t,261,"Furnished Quarters has been helping people stay different for over 25 years. Driven by a passion for providing reliable short-term housing solutions worldwide, we aim to empower our guests with a seamless experience. Our prime locations in sought-after destinations, 24/7 guest service, expert design, and hand-picked furnishings in every one of our high-quality homes come together to create a simplified but sophisticated stay, every time.","['email', 'phone', 'work_email']",$270.00,0,12,42,311,32.0,270.0,t,,0,0,0,,,,,,,,,,0,0.0
4055,1346591625304358640,42.35179587339228,-71.06497598418484,Downtown,4.88,"Austin, TX",Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,"[""Wine glasses"", ""Essentials"", ""Dishes and silverware"", ""Paid parking off premises"", ""Self check-in"", ""Dining table"", ""Oven"", ""Microwave"", ""Shampoo"", ""Hair dryer"", ""Freezer"", ""Refrigerator"", ""Extra pillows and blankets"", ""TV"", ""Keypad"", ""Cooking basics"", ""Kitchen"", ""Conditioner"", ""Iron"", ""Wifi"", ""Toaster"", ""Hangers"", ""Exterior security cameras on property"", ""Stove"", ""Coffee maker""]",t,STR-523178,29,365,f,2018-08-29,within an hour,99%,98%,t,133,"Evonify is a nationwide provider of corporate and medical housing, specializing in long-term, mid-term, and short-term stays. Since 2019, we have been committed to delivering fully furnished accommodations tailored to the needs of traveling professionals, relocating employees, and those seeking medical stays. Our properties offer modern amenities and a seamless check-in process, ensuring a hassle-free experience for a comfortable & smooth stay.","['email', 'phone']",$209.00,21,24,24,279,29.0,365.0,t,,8,8,0,4.13,4.5,4.25,4.75,4.63,4.13,2.16,2025-03-01,2025-04-15,255,53295.0
4056,1347901699848552456,42.359933471073745,-71.06556733564865,Beacon Hill,,"Somerville, MA",Entire home,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Cooking basics"", ""Kitchen"", ""Hot water"", ""Refrigerator"", ""Heating"", ""Air conditioning"", ""Smoke alarm"", ""Wifi"", ""Dedicated workspace"", ""Dishes and silverware"", ""Exterior security cameras on property"", ""Stove"", ""TV"", ""Microwave"", ""Carbon monoxide alarm"", ""Hair dryer""]",f,,29,180,f,2022-11-28,within a few hours,100%,63%,t,13,,"['email', 'phone']",$186.00,19,33,50,229,83.7,180.0,t,,0,0,0,,,,,,,,,,0,0.0
4057,1348588007764698978,42.35018685269641,-71.04381012641272,South Boston Waterfront,,"Boston, MA",Entire rental unit,Entire home/apt,6,2.0,2 baths,2.0,5.0,"[""Essentials"", ""Washer"", ""Air conditioning"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Bidet"", ""Elevator"", ""Clothing storage"", ""Hot water kettle"", ""Pool table"", ""BBQ grill"", ""Oven"", ""Long term stays allowed"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Bed linens"", ""Microwave"", ""Shampoo"", ""Hair dryer"", ""Body soap"", ""Gym"", ""Refrigerator"", ""Pets allowed"", ""Outdoor furniture"", ""TV"", ""Dishwasher"", ""Dryer"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Exercise equipment"", ""Heating"", ""Conditioner"", ""Iron"", ""Wifi"", ""Outdoor dining area"", ""Pool"", ""Hangers"", ""Paid parking on premises"", ""Stove"", ""Bathtub"", ""Blender""]",f,Exempt: This listing is a hotel or motel,29,365,f,2023-06-08,within a few hours,69%,33%,t,43,,"['email', 'phone']",$836.00,30,60,90,365,29.0,365.0,t,,0,0,0,,,,,,,,,,0,0.0
4058,1348720092807782268,42.35254,-71.07599,Back Bay,5.0,,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,"[""Wine glasses"", ""Essentials"", ""Paid pack \u2019n play/travel crib - available upon request"", ""Baking sheet"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Paid parking off premises"", ""Clothing storage"", ""Paid washer \u2013 In building"", ""Hot water kettle"", ""Self check-in"", ""Paid dryer \u2013 In building"", ""Dining table"", ""Oven"", ""Room-darkening shades"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Bed linens"", ""Microwave"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Freezer"", ""Refrigerator"", ""Pets allowed"", ""Window AC unit"", ""Fire extinguisher"", ""TV"", ""Keypad"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Iron"", ""Wifi"", ""Toaster"", ""First aid kit"", ""Hangers"", ""Babysitter recommendations"", ""Radiant heating"", ""Coffee maker: drip coffee maker"", ""Exterior security cameras on property"", ""Stove"", ""Bathtub"", ""Blender""]",t,STR-546677,1,365,,2020-01-27,within an hour,100%,100%,t,129,"Hello! We are Airbnb Queen! We started hosting a few apartments in 2015 and grew to be a small company with a love for hosting and giving back to our community!  

When Covid struck our world, we were at a standstill! We had to quickly learn and grow to make sure our health and cleaning standards were in line with those of the CDC. We remain dedicated to providing a happy and healthy stay for our amazing guests!

We are partnered with a wonderful non-profit that specializes in providing  housing for families in need of a discounted or free place to stay for the duration of their hospital visits. Most of these stays are for children under going treatment in our amazing Boston Hospitals. We are honored and motivated to helping those in need. If you are here for a hospital related visit, please let us know prior to booking! 

We hope we get the chance to host you!","['email', 'phone']",$326.00,21,44,74,236,2.9,1125.0,t,,13,13,7,4.62,4.69,4.54,5.0,4.92,4.46,4.15,2025-03-18,2025-06-14,78,25428.0
4059,1348742580845531330,42.33779958314626,-71.0780944822195,South End,4.92,,Entire rental unit,Entire home/apt,1,1.0,1 bath,0.0,1.0,"[""Wine glasses"", ""Essentials"", ""Paid pack \u2019n play/travel crib - available upon request"", ""Baking sheet"", ""Smoke alarm"", ""Dishes and silverware"", ""High chair - available upon request"", ""Clothing storage"", ""Paid washer \u2013 In building"", ""Hot water kettle"", ""Self check-in"", ""Paid dryer \u2013 In building"", ""Dining table"", ""Oven"", ""Room-darkening shades"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Bed linens"", ""Microwave"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Freezer"", ""Refrigerator"", ""Pets allowed"", ""Window AC unit"", ""Fire extinguisher"", ""TV"", ""Keypad"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Iron"", ""Wifi"", ""Toaster"", ""Hangers"", ""Radiant heating"", ""Coffee maker: drip coffee maker"", ""Exterior security cameras on property"", ""Stove"", ""Blender""]",t,STR-598153,1,365,,2020-01-27,within an hour,100%,100%,t,129,"Hello! We are Airbnb Queen! We started hosting a few apartments in 2015 and grew to be a small company with a love for hosting and giving back to our community!  

When Covid struck our world, we were at a standstill! We had to quickly learn and grow to make sure our health and cleaning standards were in line with those of the CDC. We remain dedicated to providing a happy and healthy stay for our amazing guests!

We are partnered with a wonderful non-profit that specializes in providing  housing for families in need of a discounted or free place to stay for the duration of their hospital visits. Most of these stays are for children under going treatment in our amazing Boston Hospitals. We are honored and motivated to helping those in need. If you are here for a hospital related visit, please let us know prior to booking! 

We hope we get the chance to host you!","['email', 'phone']",$255.00,20,25,25,25,1.5,1125.0,t,,12,12,5,4.92,4.92,4.83,5.0,5.0,4.83,3.83,2025-03-18,2025-06-15,72,18360.0
4060,1348746812228516015,42.33776070534613,-71.07720197086991,South End,4.9,,Entire rental unit,Entire home/apt,1,1.0,1 bath,0.0,1.0,"[""Wine glasses"", ""Essentials"", ""Washer"", ""Paid pack \u2019n play/travel crib - available upon request"", ""Baking sheet"", ""Smoke alarm"", ""Dishes and silverware"", ""High chair - available upon request"", ""Clothing storage"", ""Hot water kettle"", ""Self check-in"", ""Paid dryer \u2013 In building"", ""Dining table"", ""Room-darkening shades"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Bed linens"", ""Microwave"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Refrigerator"", ""Pets allowed"", ""Window AC unit"", ""Fire extinguisher"", ""TV"", ""Keypad"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Iron"", ""Wifi"", ""Toaster"", ""Hangers"", ""Radiant heating"", ""Coffee maker: drip coffee maker"", ""Exterior security cameras on property"", ""Stove"", ""Blender""]",t,STR-598149,1,365,,2020-01-27,within an hour,100%,100%,t,129,"Hello! We are Airbnb Queen! We started hosting a few apartments in 2015 and grew to be a small company with a love for hosting and giving back to our community!  

When Covid struck our world, we were at a standstill! We had to quickly learn and grow to make sure our health and cleaning standards were in line with those of the CDC. We remain dedicated to providing a happy and healthy stay for our amazing guests!

We are partnered with a wonderful non-profit that specializes in providing  housing for families in need of a discounted or free place to stay for the duration of their hospital visits. Most of these stays are for children under going treatment in our amazing Boston Hospitals. We are honored and motivated to helping those in need. If you are here for a hospital related visit, please let us know prior to booking! 

We hope we get the chance to host you!","['email', 'phone']",$255.00,30,39,39,39,1.4,1125.0,t,,10,10,2,4.8,4.8,4.5,5.0,4.9,4.5,3.37,2025-03-23,2025-06-11,60,15300.0
4061,1349321987976421714,42.32829,-71.11206,Jamaica Plain,4.25,"Boston, MA",Entire rental unit,Entire home/apt,6,2.0,2 baths,2.0,3.0,"[""Essentials"", ""Air conditioning"", ""Smoke alarm"", ""Dishes and silverware"", ""Bidet"", ""Elevator"", ""Hot water kettle"", ""Pool table"", ""BBQ grill"", ""Free dryer \u2013 In unit"", ""Dining table"", ""Oven"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Microwave"", ""Shampoo"", ""Hair dryer"", ""Body soap"", ""Freezer"", ""Free washer \u2013 In unit"", ""Refrigerator"", ""Pets allowed"", ""Shared gym in building"", ""Dishwasher"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Exercise equipment"", ""Conditioner"", ""Iron"", ""Wifi"", ""Toaster"", ""Outdoor dining area"", ""Pool"", ""Central heating"", ""Stove"", ""Bathtub"", ""Blender"", ""Free street parking""]",f,STR-541232,1,365,f,2017-12-23,within an hour,92%,78%,t,134,,['phone'],$499.00,15,17,47,315,1.0,1125.0,t,,4,4,1,4.25,3.75,4.25,4.75,3.5,3.5,1.25,2025-03-16,2025-06-02,24,11976.0
4062,1349470131506710443,42.3292148,-71.0949007,Roxbury,5.0,"Boston, MA",Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,3.0,"[""Wine glasses"", ""Washer"", ""Baking sheet"", ""Air conditioning"", ""Smoke alarm"", ""Dishes and silverware"", ""Clothing storage"", ""Self check-in"", ""Dining table"", ""Oven"", ""Carbon monoxide alarm"", ""Bed linens"", ""Microwave"", ""Hair dryer"", ""Freezer"", ""Refrigerator"", ""Extra pillows and blankets"", ""TV"", ""Dishwasher"", ""Keypad"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Heating"", ""Iron"", ""Wifi"", ""Toaster"", ""Hangers"", ""Stove"", ""Coffee maker""]",t,STR-446658,3,365,t,2009-02-19,within an hour,100%,100%,t,12,"Relaxed,  Easy going, Accommodating. ","['email', 'phone']",$367.00,1,6,15,87,2.9,365.0,t,,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,0.63,2025-03-16,2025-05-01,12,4404.0
4063,1349953349839251088,42.35013,-71.17156,Brighton,,"New York, NY",Private room in rental unit,Private room,1,0.0,0 shared baths,5.0,1.0,"[""Cooking basics"", ""Washer"", ""Hot water"", ""Self check-in"", ""Heating"", ""Smoke alarm"", ""Wifi"", ""Dedicated workspace"", ""Oven"", ""Dishes and silverware"", ""Lockbox"", ""TV"", ""Microwave"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Dryer""]",f,,91,365,f,2023-08-22,within a few hours,99%,51%,t,716,"I help manage homes around the US, particularly in NYC.
My goal is to provide you with a comfortable and enjoyable experience during your visit. 
Feel free to reach out with any questions or special requests. 
I look forward to hosting you!","['email', 'phone']",$52.00,27,57,87,148,91.0,365.0,t,,0,0,0,,,,,,,,,,0,0.0
4064,1349959228054790603,42.34242,-71.14634,Brighton,,"New York, NY",Private room in rental unit,Private room,1,0.0,0 shared baths,5.0,1.0,"[""Cooking basics"", ""Washer"", ""Hot water"", ""Self check-in"", ""Heating"", ""Smoke alarm"", ""Wifi"", ""Lockbox"", ""Oven"", ""Dishes and silverware"", ""TV"", ""Microwave"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Dryer""]",f,,91,365,f,2023-08-22,within a few hours,99%,51%,t,716,"I help manage homes around the US, particularly in NYC.
My goal is to provide you with a comfortable and enjoyable experience during your visit. 
Feel free to reach out with any questions or special requests. 
I look forward to hosting you!","['email', 'phone']",$51.00,28,58,88,225,91.0,365.0,t,,0,0,0,,,,,,,,,,0,0.0
4065,1349996717099091764,42.291354009809695,-71.0673980296107,Dorchester,,"New York, NY",Private room in rental unit,Private room,1,0.0,0 shared baths,4.0,1.0,"[""Cooking basics"", ""Washer"", ""Hot water"", ""Self check-in"", ""Heating"", ""Smoke alarm"", ""Wifi"", ""Lockbox"", ""Oven"", ""Dishes and silverware"", ""TV"", ""Microwave"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Dryer""]",f,,91,365,f,2023-08-22,within a few hours,99%,51%,t,716,"I help manage homes around the US, particularly in NYC.
My goal is to provide you with a comfortable and enjoyable experience during your visit. 
Feel free to reach out with any questions or special requests. 
I look forward to hosting you!","['email', 'phone']",$66.00,0,0,23,298,91.0,365.0,t,,0,0,0,,,,,,,,,,0,0.0
4066,1349999155194541246,42.34891,-71.13711,Allston,,"New York, NY",Private room in rental unit,Private room,1,0.0,0 shared baths,1.0,1.0,"[""Cooking basics"", ""Hot water"", ""Self check-in"", ""Heating"", ""Smoke alarm"", ""Wifi"", ""Dedicated workspace"", ""Oven"", ""Dishes and silverware"", ""Lockbox"", ""Carbon monoxide alarm"", ""TV"", ""Microwave"", ""Dishwasher"", ""Free street parking""]",f,,91,365,f,2023-08-22,within a few hours,99%,51%,t,716,"I help manage homes around the US, particularly in NYC.
My goal is to provide you with a comfortable and enjoyable experience during your visit. 
Feel free to reach out with any questions or special requests. 
I look forward to hosting you!","['email', 'phone']",$63.00,0,0,17,197,91.0,365.0,t,,0,0,0,,,,,,,,,,0,0.0
4067,1350002349328346423,42.34865768366295,-71.14037567444643,Brighton,5.0,"Boston, MA",Private room in rental unit,Private room,1,1.0,1 private bath,1.0,1.0,"[""Wine glasses"", ""Baking sheet"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Clothing storage"", ""Hot water kettle"", ""Dining table"", ""Oven"", ""Room-darkening shades"", ""Long term stays allowed"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Bed linens"", ""Microwave"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Freezer"", ""Free washer \u2013 In unit"", ""Refrigerator"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""TV"", ""Paid parking lot on premises \u2013 1 space"", ""Dishwasher"", ""Dryer"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Heating"", ""Iron"", ""Wifi"", ""Pool"", ""Toaster"", ""First aid kit"", ""Hangers"", ""Exterior security cameras on property"", ""Stove"", ""Portable fans"", ""Bathtub"", ""Blender"", ""Central air conditioning""]",f,,31,180,t,2015-01-30,within an hour,100%,98%,t,12,"I am a professional home renovator and airbnb host.  I also hold a real estate license in multiple states.  I like sports, I play tennis, pickleball, softball, beach volleyball and ski.  Originally worked in finance, but then branched out to hospitality.","['email', 'phone']",$83.00,0,0,16,283,31.0,180.0,t,,1,1,0,5.0,4.0,5.0,5.0,5.0,5.0,0.68,2025-05-07,2025-05-07,62,5146.0
4068,1350003702433321007,42.38490918619344,-71.01319629937653,East Boston,,"New York, NY",Private room in rental unit,Private room,1,0.0,0 shared baths,5.0,1.0,"[""Cooking basics"", ""Hot water"", ""Self check-in"", ""Heating"", ""Smoke alarm"", ""Wifi"", ""Lockbox"", ""Oven"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""TV"", ""Microwave"", ""Dishwasher"", ""Free street parking""]",f,,91,365,f,2023-08-22,within a few hours,99%,51%,t,716,"I help manage homes around the US, particularly in NYC.
My goal is to provide you with a comfortable and enjoyable experience during your visit. 
Feel free to reach out with any questions or special requests. 
I look forward to hosting you!","['email', 'phone']",$41.00,10,40,70,131,91.0,365.0,t,,0,0,0,,,,,,,,,,0,0.0
4069,1350004460702124191,42.34165,-71.14336,Brighton,,"New York, NY",Private room in rental unit,Private room,1,,0 shared baths,4.0,,"[""Cooking basics"", ""Private entrance"", ""Hot water"", ""Self check-in"", ""Heating"", ""Smoke alarm"", ""Wifi"", ""Lockbox"", ""Oven"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""TV"", ""Microwave"", ""Dishwasher"", ""Free street parking""]",f,,91,365,f,2023-08-22,within a few hours,99%,51%,t,716,"I help manage homes around the US, particularly in NYC.
My goal is to provide you with a comfortable and enjoyable experience during your visit. 
Feel free to reach out with any questions or special requests. 
I look forward to hosting you!","['email', 'phone']",,28,58,72,72,91.0,365.0,t,,0,0,0,,,,,,,,,,0,
4070,1350004603482211211,42.313459727706466,-71.09969787278656,Jamaica Plain,,"New York, NY",Private room in rental unit,Private room,1,0.0,0 shared baths,4.0,1.0,"[""Cooking basics"", ""Hot water"", ""Self check-in"", ""Heating"", ""Wifi"", ""Smoke alarm"", ""Dedicated workspace"", ""Oven"", ""Dishes and silverware"", ""Lockbox"", ""Carbon monoxide alarm"", ""Microwave"", ""Dishwasher"", ""Free street parking""]",f,,91,365,f,2023-08-22,within a few hours,99%,51%,t,716,"I help manage homes around the US, particularly in NYC.
My goal is to provide you with a comfortable and enjoyable experience during your visit. 
Feel free to reach out with any questions or special requests. 
I look forward to hosting you!","['email', 'phone']",$51.00,0,18,48,154,91.0,365.0,t,,0,0,0,,,,,,,,,,0,0.0
4071,1350004625919857268,42.35646,-71.13002,Allston,,"New York, NY",Private room in rental unit,Private room,1,0.0,0 shared baths,7.0,1.0,"[""Cooking basics"", ""Hot water"", ""Self check-in"", ""Heating"", ""Air conditioning"", ""Smoke alarm"", ""Wifi"", ""Lockbox"", ""Oven"", ""Dishes and silverware"", ""TV"", ""Microwave"", ""Dishwasher"", ""Carbon monoxide alarm""]",f,,91,365,f,2023-08-22,within a few hours,99%,51%,t,716,"I help manage homes around the US, particularly in NYC.
My goal is to provide you with a comfortable and enjoyable experience during your visit. 
Feel free to reach out with any questions or special requests. 
I look forward to hosting you!","['email', 'phone']",$45.00,7,37,67,128,91.0,365.0,t,,0,0,0,,,,,,,,,,0,0.0
4072,1350005070175746325,42.34104,-71.1444,Brighton,,"New York, NY",Private room in rental unit,Private room,1,0.0,0 shared baths,5.0,1.0,"[""Cooking basics"", ""Washer"", ""Hot water"", ""Self check-in"", ""Heating"", ""Smoke alarm"", ""Wifi"", ""Lockbox"", ""Oven"", ""Dishes and silverware"", ""TV"", ""Microwave"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Dryer""]",f,,91,365,f,2023-08-22,within a few hours,99%,51%,t,716,"I help manage homes around the US, particularly in NYC.
My goal is to provide you with a comfortable and enjoyable experience during your visit. 
Feel free to reach out with any questions or special requests. 
I look forward to hosting you!","['email', 'phone']",$51.00,28,58,88,226,91.0,365.0,t,,0,0,0,,,,,,,,,,0,0.0
4073,1350005073736868296,42.35692,-71.1293,Allston,,"New York, NY",Private room in rental unit,Private room,1,0.0,0 shared baths,2.0,1.0,"[""Cooking basics"", ""Hot water"", ""Self check-in"", ""Heating"", ""Wifi"", ""Smoke alarm"", ""Lockbox"", ""Oven"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Microwave""]",f,,91,365,f,2023-08-22,within a few hours,99%,51%,t,716,"I help manage homes around the US, particularly in NYC.
My goal is to provide you with a comfortable and enjoyable experience during your visit. 
Feel free to reach out with any questions or special requests. 
I look forward to hosting you!","['email', 'phone']",$54.00,0,0,17,246,91.0,365.0,t,,0,0,0,,,,,,,,,,0,0.0
4074,1350005173089206042,42.36344,-71.05566,North End,,"New York, NY",Private room in rental unit,Private room,1,0.0,0 shared baths,3.0,1.0,"[""Cooking basics"", ""Hot water"", ""Self check-in"", ""Heating"", ""Air conditioning"", ""Smoke alarm"", ""Wifi"", ""Lockbox"", ""Oven"", ""Dishes and silverware"", ""TV"", ""Microwave"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Free street parking""]",f,,91,365,f,2023-08-22,within a few hours,99%,51%,t,716,"I help manage homes around the US, particularly in NYC.
My goal is to provide you with a comfortable and enjoyable experience during your visit. 
Feel free to reach out with any questions or special requests. 
I look forward to hosting you!","['email', 'phone']",$85.00,0,16,46,183,91.0,365.0,t,,0,0,0,,,,,,,,,,0,0.0
